Line Number,Attack.Type,Packet.Size,Initial.Energy.joules.,Transmission.Power.Watts.,Reception.Power.Watts.,Connection.Data.Rate.bits.sec.,Packets.Sent,Time.to.Compromise.seconds.
17570,rte,1048576,7.625,1.7,0.1,58,1,18078.89655
17571,std,1048576,7.625,1.7,0.1,10058,1,104.252933
17572,rte,1048576,7.625,1.7,0.1,10058,1,104.252933
17573,std,1048576,7.625,1.7,0.1,20058,2,104.5543923
17574,rte,1048576,7.625,1.7,0.1,20058,1,52.27719613
17575,std,1048576,7.625,1.7,0.1,30058,2,69.77017766
17576,rte,1048576,7.625,1.7,0.1,30058,1,34.88508883
17577,std,1048576,7.625,1.7,0.1,40058,3,78.52933247
17578,rte,1048576,7.625,1.7,0.1,40058,1,26.17644416
17579,std,1048576,7.625,1.7,0.1,50058,3,62.84166367
17580,rte,1048576,7.625,1.7,0.1,50058,1,20.94722122
17581,std,1048576,7.625,1.7,0.1,60058,4,69.83755703
17582,rte,1048576,7.625,1.7,0.1,60058,1,17.45938926
17583,std,1048576,7.625,1.7,0.1,70058,4,59.86902281
17584,rte,1048576,7.625,1.7,0.1,70058,1,14.9672557
17585,std,1048576,7.625,1.7,0.1,80058,5,65.48852082
17586,rte,1048576,7.625,1.7,0.1,80058,1,13.09770416
17587,std,1048576,7.625,1.7,0.9,58,1,18078.89655
17588,rte,1048576,7.625,1.7,0.9,58,1,18078.89655
17589,std,1048576,7.625,1.7,0.9,10058,1,104.252933
17590,rte,1048576,7.625,1.7,0.9,10058,1,104.252933
17591,std,1048576,7.625,1.7,0.9,20058,1,52.27719613
17592,rte,1048576,7.625,1.7,0.9,20058,1,52.27719613
17593,std,1048576,7.625,1.7,0.9,30058,1,34.88508883
17594,rte,1048576,7.625,1.7,0.9,30058,1,34.88508883
17595,std,1048576,7.625,1.7,0.9,40058,1,26.17644416
17596,rte,1048576,7.625,1.7,0.9,40058,1,26.17644416
17597,std,1048576,7.625,1.7,0.9,50058,1,20.94722122
17598,rte,1048576,7.625,1.7,0.9,50058,1,20.94722122
17599,std,1048576,7.625,1.7,0.9,60058,1,17.45938926
17600,rte,1048576,7.625,1.7,0.9,60058,1,17.45938926
17601,std,1048576,7.625,1.7,0.9,70058,1,14.9672557
17602,rte,1048576,7.625,1.7,0.9,70058,1,14.9672557
17603,std,1048576,7.625,1.7,0.9,80058,1,13.09770416
17604,rte,1048576,7.625,1.7,0.9,80058,1,13.09770416
17605,std,1048576,7.625,1.7,1.7,58,1,18078.89655
17606,rte,1048576,7.625,1.7,1.7,58,1,18078.89655
17607,std,1048576,7.625,1.7,1.7,10058,1,104.252933
17608,rte,1048576,7.625,1.7,1.7,10058,1,104.252933
17609,std,1048576,7.625,1.7,1.7,20058,1,52.27719613
17610,rte,1048576,7.625,1.7,1.7,20058,1,52.27719613
17611,std,1048576,7.625,1.7,1.7,30058,1,34.88508883
17612,rte,1048576,7.625,1.7,1.7,30058,1,34.88508883
17613,std,1048576,7.625,1.7,1.7,40058,1,26.17644416
17614,rte,1048576,7.625,1.7,1.7,40058,1,26.17644416
17615,std,1048576,7.625,1.7,1.7,50058,1,20.94722122
17616,rte,1048576,7.625,1.7,1.7,50058,1,20.94722122
17617,std,1048576,7.625,1.7,1.7,60058,1,17.45938926
17618,rte,1048576,7.625,1.7,1.7,60058,1,17.45938926
17619,std,1048576,7.625,1.7,1.7,70058,1,14.9672557
17620,rte,1048576,7.625,1.7,1.7,70058,1,14.9672557
17621,std,1048576,7.625,1.7,1.7,80058,1,13.09770416
17622,rte,1048576,7.625,1.7,1.7,80058,1,13.09770416
17623,std,1048576,7.625,1.7,2.5,58,1,18078.89655
17624,rte,1048576,7.625,1.7,2.5,58,1,18078.89655
17625,std,1048576,7.625,1.7,2.5,10058,1,104.252933
17626,rte,1048576,7.625,1.7,2.5,10058,1,104.252933
17627,std,1048576,7.625,1.7,2.5,20058,1,52.27719613
17628,rte,1048576,7.625,1.7,2.5,20058,1,52.27719613
17629,std,1048576,7.625,1.7,2.5,30058,1,34.88508883
17630,rte,1048576,7.625,1.7,2.5,30058,1,34.88508883
17631,std,1048576,7.625,1.7,2.5,40058,1,26.17644416
17632,rte,1048576,7.625,1.7,2.5,40058,1,26.17644416
17633,std,1048576,7.625,1.7,2.5,50058,1,20.94722122
17634,rte,1048576,7.625,1.7,2.5,50058,1,20.94722122
17635,std,1048576,7.625,1.7,2.5,60058,1,17.45938926
17636,rte,1048576,7.625,1.7,2.5,60058,1,17.45938926
17637,std,1048576,7.625,1.7,2.5,70058,1,14.9672557
17638,rte,1048576,7.625,1.7,2.5,70058,1,14.9672557
17639,std,1048576,7.625,1.7,2.5,80058,1,13.09770416
17640,rte,1048576,7.625,1.7,2.5,80058,1,13.09770416
17641,std,1048576,7.625,1.7,3.3,58,1,18078.89655
17642,rte,1048576,7.625,1.7,3.3,58,1,18078.89655
17643,std,1048576,7.625,1.7,3.3,10058,1,104.252933
17644,rte,1048576,7.625,1.7,3.3,10058,1,104.252933
17645,std,1048576,7.625,1.7,3.3,20058,1,52.27719613
17646,rte,1048576,7.625,1.7,3.3,20058,1,52.27719613
17647,std,1048576,7.625,1.7,3.3,30058,1,34.88508883
17648,rte,1048576,7.625,1.7,3.3,30058,1,34.88508883
17649,std,1048576,7.625,1.7,3.3,40058,1,26.17644416
17650,rte,1048576,7.625,1.7,3.3,40058,1,26.17644416
17651,std,1048576,7.625,1.7,3.3,50058,1,20.94722122
17652,rte,1048576,7.625,1.7,3.3,50058,1,20.94722122
17653,std,1048576,7.625,1.7,3.3,60058,1,17.45938926
17654,rte,1048576,7.625,1.7,3.3,60058,1,17.45938926
17655,std,1048576,7.625,1.7,3.3,70058,1,14.9672557
17656,rte,1048576,7.625,1.7,3.3,70058,1,14.9672557
17657,std,1048576,7.625,1.7,3.3,80058,1,13.09770416
17658,rte,1048576,7.625,1.7,3.3,80058,1,13.09770416
17659,std,1048576,7.625,1.7,4.1,58,1,18078.89655
17660,rte,1048576,7.625,1.7,4.1,58,1,18078.89655
17661,std,1048576,7.625,1.7,4.1,10058,1,104.252933
17662,rte,1048576,7.625,1.7,4.1,10058,1,104.252933
17663,std,1048576,7.625,1.7,4.1,20058,1,52.27719613
17664,rte,1048576,7.625,1.7,4.1,20058,1,52.27719613
17665,std,1048576,7.625,1.7,4.1,30058,1,34.88508883
17666,rte,1048576,7.625,1.7,4.1,30058,1,34.88508883
17667,std,1048576,7.625,1.7,4.1,40058,1,26.17644416
17668,rte,1048576,7.625,1.7,4.1,40058,1,26.17644416
17669,std,1048576,7.625,1.7,4.1,50058,1,20.94722122
17670,rte,1048576,7.625,1.7,4.1,50058,1,20.94722122
17671,std,1048576,7.625,1.7,4.1,60058,1,17.45938926
17672,rte,1048576,7.625,1.7,4.1,60058,1,17.45938926
17673,std,1048576,7.625,1.7,4.1,70058,1,14.9672557
17674,rte,1048576,7.625,1.7,4.1,70058,1,14.9672557
17675,std,1048576,7.625,1.7,4.1,80058,1,13.09770416
17676,rte,1048576,7.625,1.7,4.1,80058,1,13.09770416
17677,std,1048576,7.625,1.7,4.9,58,1,18078.89655
17678,rte,1048576,7.625,1.7,4.9,58,1,18078.89655
17679,std,1048576,7.625,1.7,4.9,10058,1,104.252933
17680,rte,1048576,7.625,1.7,4.9,10058,1,104.252933
17681,std,1048576,7.625,1.7,4.9,20058,1,52.27719613
17682,rte,1048576,7.625,1.7,4.9,20058,1,52.27719613
17683,std,1048576,7.625,1.7,4.9,30058,1,34.88508883
17684,rte,1048576,7.625,1.7,4.9,30058,1,34.88508883
17685,std,1048576,7.625,1.7,4.9,40058,1,26.17644416
17686,rte,1048576,7.625,1.7,4.9,40058,1,26.17644416
17687,std,1048576,7.625,1.7,4.9,50058,1,20.94722122
17688,rte,1048576,7.625,1.7,4.9,50058,1,20.94722122
17689,std,1048576,7.625,1.7,4.9,60058,1,17.45938926
17690,rte,1048576,7.625,1.7,4.9,60058,1,17.45938926
17691,std,1048576,7.625,1.7,4.9,70058,1,14.9672557
17692,rte,1048576,7.625,1.7,4.9,70058,1,14.9672557
17693,std,1048576,7.625,1.7,4.9,80058,1,13.09770416
17694,rte,1048576,7.625,1.7,4.9,80058,1,13.09770416
17695,std,1048576,7.625,1.7,5.7,58,1,18078.89655
17696,rte,1048576,7.625,1.7,5.7,58,1,18078.89655
17697,std,1048576,7.625,1.7,5.7,10058,1,104.252933
17698,rte,1048576,7.625,1.7,5.7,10058,1,104.252933
17699,std,1048576,7.625,1.7,5.7,20058,1,52.27719613
17700,rte,1048576,7.625,1.7,5.7,20058,1,52.27719613
17701,std,1048576,7.625,1.7,5.7,30058,1,34.88508883
17702,rte,1048576,7.625,1.7,5.7,30058,1,34.88508883
17703,std,1048576,7.625,1.7,5.7,40058,1,26.17644416
17704,rte,1048576,7.625,1.7,5.7,40058,1,26.17644416
17705,std,1048576,7.625,1.7,5.7,50058,1,20.94722122
17706,rte,1048576,7.625,1.7,5.7,50058,1,20.94722122
17707,std,1048576,7.625,1.7,5.7,60058,1,17.45938926
17708,rte,1048576,7.625,1.7,5.7,60058,1,17.45938926
17709,std,1048576,7.625,1.7,5.7,70058,1,14.9672557
17710,rte,1048576,7.625,1.7,5.7,70058,1,14.9672557
17711,std,1048576,7.625,1.7,5.7,80058,1,13.09770416
17712,rte,1048576,7.625,1.7,5.7,80058,1,13.09770416
17713,std,1048576,7.625,2.5,0.1,58,1,18078.89655
17714,rte,1048576,7.625,2.5,0.1,58,1,18078.89655
17715,std,1048576,7.625,2.5,0.1,10058,1,104.252933
17716,rte,1048576,7.625,2.5,0.1,10058,1,104.252933
17717,std,1048576,7.625,2.5,0.1,20058,1,52.27719613
17718,rte,1048576,7.625,2.5,0.1,20058,1,52.27719613
17719,std,1048576,7.625,2.5,0.1,30058,2,69.77017766
17720,rte,1048576,7.625,2.5,0.1,30058,1,34.88508883
17721,std,1048576,7.625,2.5,0.1,40058,2,52.35288831
17722,rte,1048576,7.625,2.5,0.1,40058,1,26.17644416
17723,std,1048576,7.625,2.5,0.1,50058,3,62.84166367
17724,rte,1048576,7.625,2.5,0.1,50058,1,20.94722122
17725,std,1048576,7.625,2.5,0.1,60058,3,52.37816777
17726,rte,1048576,7.625,2.5,0.1,60058,1,17.45938926
17727,std,1048576,7.625,2.5,0.1,70058,4,59.86902281
17728,rte,1048576,7.625,2.5,0.1,70058,1,14.9672557
17729,std,1048576,7.625,2.5,0.1,80058,4,52.39081666
17730,rte,1048576,7.625,2.5,0.1,80058,1,13.09770416
17731,std,1048576,7.625,2.5,0.9,58,1,18078.89655
17732,rte,1048576,7.625,2.5,0.9,58,1,18078.89655
17733,std,1048576,7.625,2.5,0.9,10058,1,104.252933
17734,rte,1048576,7.625,2.5,0.9,10058,1,104.252933
17735,std,1048576,7.625,2.5,0.9,20058,1,52.27719613
17736,rte,1048576,7.625,2.5,0.9,20058,1,52.27719613
17737,std,1048576,7.625,2.5,0.9,30058,1,34.88508883
17738,rte,1048576,7.625,2.5,0.9,30058,1,34.88508883
17739,std,1048576,7.625,2.5,0.9,40058,1,26.17644416
17740,rte,1048576,7.625,2.5,0.9,40058,1,26.17644416
17741,std,1048576,7.625,2.5,0.9,50058,1,20.94722122
17742,rte,1048576,7.625,2.5,0.9,50058,1,20.94722122
17743,std,1048576,7.625,2.5,0.9,60058,1,17.45938926
17744,rte,1048576,7.625,2.5,0.9,60058,1,17.45938926
17745,std,1048576,7.625,2.5,0.9,70058,1,14.9672557
17746,rte,1048576,7.625,2.5,0.9,70058,1,14.9672557
17747,std,1048576,7.625,2.5,0.9,80058,1,13.09770416
17748,rte,1048576,7.625,2.5,0.9,80058,1,13.09770416
17749,std,1048576,7.625,2.5,1.7,58,1,18078.89655
17750,rte,1048576,7.625,2.5,1.7,58,1,18078.89655
17751,std,1048576,7.625,2.5,1.7,10058,1,104.252933
17752,rte,1048576,7.625,2.5,1.7,10058,1,104.252933
17753,std,1048576,7.625,2.5,1.7,20058,1,52.27719613
17754,rte,1048576,7.625,2.5,1.7,20058,1,52.27719613
17755,std,1048576,7.625,2.5,1.7,30058,1,34.88508883
17756,rte,1048576,7.625,2.5,1.7,30058,1,34.88508883
17757,std,1048576,7.625,2.5,1.7,40058,1,26.17644416
17758,rte,1048576,7.625,2.5,1.7,40058,1,26.17644416
17759,std,1048576,7.625,2.5,1.7,50058,1,20.94722122
17760,rte,1048576,7.625,2.5,1.7,50058,1,20.94722122
17761,std,1048576,7.625,2.5,1.7,60058,1,17.45938926
17762,rte,1048576,7.625,2.5,1.7,60058,1,17.45938926
17763,std,1048576,7.625,2.5,1.7,70058,1,14.9672557
17764,rte,1048576,7.625,2.5,1.7,70058,1,14.9672557
17765,std,1048576,7.625,2.5,1.7,80058,1,13.09770416
17766,rte,1048576,7.625,2.5,1.7,80058,1,13.09770416
17767,std,1048576,7.625,2.5,2.5,58,1,18078.89655
17768,rte,1048576,7.625,2.5,2.5,58,1,18078.89655
17769,std,1048576,7.625,2.5,2.5,10058,1,104.252933
17770,rte,1048576,7.625,2.5,2.5,10058,1,104.252933
17771,std,1048576,7.625,2.5,2.5,20058,1,52.27719613
17772,rte,1048576,7.625,2.5,2.5,20058,1,52.27719613
17773,std,1048576,7.625,2.5,2.5,30058,1,34.88508883
17774,rte,1048576,7.625,2.5,2.5,30058,1,34.88508883
17775,std,1048576,7.625,2.5,2.5,40058,1,26.17644416
17776,rte,1048576,7.625,2.5,2.5,40058,1,26.17644416
17777,std,1048576,7.625,2.5,2.5,50058,1,20.94722122
17778,rte,1048576,7.625,2.5,2.5,50058,1,20.94722122
17779,std,1048576,7.625,2.5,2.5,60058,1,17.45938926
17780,rte,1048576,7.625,2.5,2.5,60058,1,17.45938926
17781,std,1048576,7.625,2.5,2.5,70058,1,14.9672557
17782,rte,1048576,7.625,2.5,2.5,70058,1,14.9672557
17783,std,1048576,7.625,2.5,2.5,80058,1,13.09770416
17784,rte,1048576,7.625,2.5,2.5,80058,1,13.09770416
17785,std,1048576,7.625,2.5,3.3,58,1,18078.89655
17786,rte,1048576,7.625,2.5,3.3,58,1,18078.89655
17787,std,1048576,7.625,2.5,3.3,10058,1,104.252933
17788,rte,1048576,7.625,2.5,3.3,10058,1,104.252933
17789,std,1048576,7.625,2.5,3.3,20058,1,52.27719613
17790,rte,1048576,7.625,2.5,3.3,20058,1,52.27719613
17791,std,1048576,7.625,2.5,3.3,30058,1,34.88508883
17792,rte,1048576,7.625,2.5,3.3,30058,1,34.88508883
17793,std,1048576,7.625,2.5,3.3,40058,1,26.17644416
17794,rte,1048576,7.625,2.5,3.3,40058,1,26.17644416
17795,std,1048576,7.625,2.5,3.3,50058,1,20.94722122
17796,rte,1048576,7.625,2.5,3.3,50058,1,20.94722122
17797,std,1048576,7.625,2.5,3.3,60058,1,17.45938926
17798,rte,1048576,7.625,2.5,3.3,60058,1,17.45938926
17799,std,1048576,7.625,2.5,3.3,70058,1,14.9672557
17800,rte,1048576,7.625,2.5,3.3,70058,1,14.9672557
17801,std,1048576,7.625,2.5,3.3,80058,1,13.09770416
17802,rte,1048576,7.625,2.5,3.3,80058,1,13.09770416
17803,std,1048576,7.625,2.5,4.1,58,1,18078.89655
17804,rte,1048576,7.625,2.5,4.1,58,1,18078.89655
17805,std,1048576,7.625,2.5,4.1,10058,1,104.252933
17806,rte,1048576,7.625,2.5,4.1,10058,1,104.252933
17807,std,1048576,7.625,2.5,4.1,20058,1,52.27719613
17808,rte,1048576,7.625,2.5,4.1,20058,1,52.27719613
17809,std,1048576,7.625,2.5,4.1,30058,1,34.88508883
17810,rte,1048576,7.625,2.5,4.1,30058,1,34.88508883
17811,std,1048576,7.625,2.5,4.1,40058,1,26.17644416
17812,rte,1048576,7.625,2.5,4.1,40058,1,26.17644416
17813,std,1048576,7.625,2.5,4.1,50058,1,20.94722122
17814,rte,1048576,7.625,2.5,4.1,50058,1,20.94722122
17815,std,1048576,7.625,2.5,4.1,60058,1,17.45938926
17816,rte,1048576,7.625,2.5,4.1,60058,1,17.45938926
17817,std,1048576,7.625,2.5,4.1,70058,1,14.9672557
17818,rte,1048576,7.625,2.5,4.1,70058,1,14.9672557
17819,std,1048576,7.625,2.5,4.1,80058,1,13.09770416
17820,rte,1048576,7.625,2.5,4.1,80058,1,13.09770416
17821,std,1048576,7.625,2.5,4.9,58,1,18078.89655
17822,rte,1048576,7.625,2.5,4.9,58,1,18078.89655
17823,std,1048576,7.625,2.5,4.9,10058,1,104.252933
17824,rte,1048576,7.625,2.5,4.9,10058,1,104.252933
17825,std,1048576,7.625,2.5,4.9,20058,1,52.27719613
17826,rte,1048576,7.625,2.5,4.9,20058,1,52.27719613
17827,std,1048576,7.625,2.5,4.9,30058,1,34.88508883
17828,rte,1048576,7.625,2.5,4.9,30058,1,34.88508883
17829,std,1048576,7.625,2.5,4.9,40058,1,26.17644416
17830,rte,1048576,7.625,2.5,4.9,40058,1,26.17644416
17831,std,1048576,7.625,2.5,4.9,50058,1,20.94722122
17832,rte,1048576,7.625,2.5,4.9,50058,1,20.94722122
17833,std,1048576,7.625,2.5,4.9,60058,1,17.45938926
17834,rte,1048576,7.625,2.5,4.9,60058,1,17.45938926
17835,std,1048576,7.625,2.5,4.9,70058,1,14.9672557
17836,rte,1048576,7.625,2.5,4.9,70058,1,14.9672557
17837,std,1048576,7.625,2.5,4.9,80058,1,13.09770416
17838,rte,1048576,7.625,2.5,4.9,80058,1,13.09770416
17839,std,1048576,7.625,2.5,5.7,58,1,18078.89655
17840,rte,1048576,7.625,2.5,5.7,58,1,18078.89655
17841,std,1048576,7.625,2.5,5.7,10058,1,104.252933
17842,rte,1048576,7.625,2.5,5.7,10058,1,104.252933
17843,std,1048576,7.625,2.5,5.7,20058,1,52.27719613
17844,rte,1048576,7.625,2.5,5.7,20058,1,52.27719613
17845,std,1048576,7.625,2.5,5.7,30058,1,34.88508883
17846,rte,1048576,7.625,2.5,5.7,30058,1,34.88508883
17847,std,1048576,7.625,2.5,5.7,40058,1,26.17644416
17848,rte,1048576,7.625,2.5,5.7,40058,1,26.17644416
17849,std,1048576,7.625,2.5,5.7,50058,1,20.94722122
17850,rte,1048576,7.625,2.5,5.7,50058,1,20.94722122
17851,std,1048576,7.625,2.5,5.7,60058,1,17.45938926
17852,rte,1048576,7.625,2.5,5.7,60058,1,17.45938926
17853,std,1048576,7.625,2.5,5.7,70058,1,14.9672557
17854,rte,1048576,7.625,2.5,5.7,70058,1,14.9672557
17855,std,1048576,7.625,2.5,5.7,80058,1,13.09770416
17856,rte,1048576,7.625,2.5,5.7,80058,1,13.09770416
17857,std,1048576,7.625,3.3,0.1,58,1,18078.89655
17858,rte,1048576,7.625,3.3,0.1,58,1,18078.89655
17859,std,1048576,7.625,3.3,0.1,10058,1,104.252933
17860,rte,1048576,7.625,3.3,0.1,10058,1,104.252933
17861,std,1048576,7.625,3.3,0.1,20058,1,52.27719613
17862,rte,1048576,7.625,3.3,0.1,20058,1,52.27719613
17863,std,1048576,7.625,3.3,0.1,30058,2,69.77017766
17864,rte,1048576,7.625,3.3,0.1,30058,1,34.88508883
17865,std,1048576,7.625,3.3,0.1,40058,2,52.35288831
17866,rte,1048576,7.625,3.3,0.1,40058,1,26.17644416
17867,std,1048576,7.625,3.3,0.1,50058,3,62.84166367
17868,rte,1048576,7.625,3.3,0.1,50058,1,20.94722122
17869,std,1048576,7.625,3.3,0.1,60058,3,52.37816777
17870,rte,1048576,7.625,3.3,0.1,60058,1,17.45938926
17871,std,1048576,7.625,3.3,0.1,70058,3,44.90176711
17872,rte,1048576,7.625,3.3,0.1,70058,1,14.9672557
17873,std,1048576,7.625,3.3,0.1,80058,4,52.39081666
17874,rte,1048576,7.625,3.3,0.1,80058,1,13.09770416
17875,std,1048576,7.625,3.3,0.9,58,1,18078.89655
17876,rte,1048576,7.625,3.3,0.9,58,1,18078.89655
17877,std,1048576,7.625,3.3,0.9,10058,1,104.252933
17878,rte,1048576,7.625,3.3,0.9,10058,1,104.252933
17879,std,1048576,7.625,3.3,0.9,20058,1,52.27719613
17880,rte,1048576,7.625,3.3,0.9,20058,1,52.27719613
17881,std,1048576,7.625,3.3,0.9,30058,1,34.88508883
17882,rte,1048576,7.625,3.3,0.9,30058,1,34.88508883
17883,std,1048576,7.625,3.3,0.9,40058,1,26.17644416
17884,rte,1048576,7.625,3.3,0.9,40058,1,26.17644416
17885,std,1048576,7.625,3.3,0.9,50058,1,20.94722122
17886,rte,1048576,7.625,3.3,0.9,50058,1,20.94722122
17887,std,1048576,7.625,3.3,0.9,60058,1,17.45938926
17888,rte,1048576,7.625,3.3,0.9,60058,1,17.45938926
17889,std,1048576,7.625,3.3,0.9,70058,1,14.9672557
17890,rte,1048576,7.625,3.3,0.9,70058,1,14.9672557
17891,std,1048576,7.625,3.3,0.9,80058,1,13.09770416
17892,rte,1048576,7.625,3.3,0.9,80058,1,13.09770416
17893,std,1048576,7.625,3.3,1.7,58,1,18078.89655
17894,rte,1048576,7.625,3.3,1.7,58,1,18078.89655
17895,std,1048576,7.625,3.3,1.7,10058,1,104.252933
17896,rte,1048576,7.625,3.3,1.7,10058,1,104.252933
17897,std,1048576,7.625,3.3,1.7,20058,1,52.27719613
17898,rte,1048576,7.625,3.3,1.7,20058,1,52.27719613
17899,std,1048576,7.625,3.3,1.7,30058,1,34.88508883
17900,rte,1048576,7.625,3.3,1.7,30058,1,34.88508883
17901,std,1048576,7.625,3.3,1.7,40058,1,26.17644416
17902,rte,1048576,7.625,3.3,1.7,40058,1,26.17644416
17903,std,1048576,7.625,3.3,1.7,50058,1,20.94722122
17904,rte,1048576,7.625,3.3,1.7,50058,1,20.94722122
17905,std,1048576,7.625,3.3,1.7,60058,1,17.45938926
17906,rte,1048576,7.625,3.3,1.7,60058,1,17.45938926
17907,std,1048576,7.625,3.3,1.7,70058,1,14.9672557
17908,rte,1048576,7.625,3.3,1.7,70058,1,14.9672557
17909,std,1048576,7.625,3.3,1.7,80058,1,13.09770416
17910,rte,1048576,7.625,3.3,1.7,80058,1,13.09770416
17911,std,1048576,7.625,3.3,2.5,58,1,18078.89655
17912,rte,1048576,7.625,3.3,2.5,58,1,18078.89655
17913,std,1048576,7.625,3.3,2.5,10058,1,104.252933
17914,rte,1048576,7.625,3.3,2.5,10058,1,104.252933
17915,std,1048576,7.625,3.3,2.5,20058,1,52.27719613
17916,rte,1048576,7.625,3.3,2.5,20058,1,52.27719613
17917,std,1048576,7.625,3.3,2.5,30058,1,34.88508883
17918,rte,1048576,7.625,3.3,2.5,30058,1,34.88508883
17919,std,1048576,7.625,3.3,2.5,40058,1,26.17644416
17920,rte,1048576,7.625,3.3,2.5,40058,1,26.17644416
17921,std,1048576,7.625,3.3,2.5,50058,1,20.94722122
17922,rte,1048576,7.625,3.3,2.5,50058,1,20.94722122
17923,std,1048576,7.625,3.3,2.5,60058,1,17.45938926
17924,rte,1048576,7.625,3.3,2.5,60058,1,17.45938926
17925,std,1048576,7.625,3.3,2.5,70058,1,14.9672557
17926,rte,1048576,7.625,3.3,2.5,70058,1,14.9672557
17927,std,1048576,7.625,3.3,2.5,80058,1,13.09770416
17928,rte,1048576,7.625,3.3,2.5,80058,1,13.09770416
17929,std,1048576,7.625,3.3,3.3,58,1,18078.89655
17930,rte,1048576,7.625,3.3,3.3,58,1,18078.89655
17931,std,1048576,7.625,3.3,3.3,10058,1,104.252933
17932,rte,1048576,7.625,3.3,3.3,10058,1,104.252933
17933,std,1048576,7.625,3.3,3.3,20058,1,52.27719613
17934,rte,1048576,7.625,3.3,3.3,20058,1,52.27719613
17935,std,1048576,7.625,3.3,3.3,30058,1,34.88508883
17936,rte,1048576,7.625,3.3,3.3,30058,1,34.88508883
17937,std,1048576,7.625,3.3,3.3,40058,1,26.17644416
17938,rte,1048576,7.625,3.3,3.3,40058,1,26.17644416
17939,std,1048576,7.625,3.3,3.3,50058,1,20.94722122
17940,rte,1048576,7.625,3.3,3.3,50058,1,20.94722122
17941,std,1048576,7.625,3.3,3.3,60058,1,17.45938926
17942,rte,1048576,7.625,3.3,3.3,60058,1,17.45938926
17943,std,1048576,7.625,3.3,3.3,70058,1,14.9672557
17944,rte,1048576,7.625,3.3,3.3,70058,1,14.9672557
17945,std,1048576,7.625,3.3,3.3,80058,1,13.09770416
17946,rte,1048576,7.625,3.3,3.3,80058,1,13.09770416
17947,std,1048576,7.625,3.3,4.1,58,1,18078.89655
17948,rte,1048576,7.625,3.3,4.1,58,1,18078.89655
17949,std,1048576,7.625,3.3,4.1,10058,1,104.252933
17950,rte,1048576,7.625,3.3,4.1,10058,1,104.252933
17951,std,1048576,7.625,3.3,4.1,20058,1,52.27719613
17952,rte,1048576,7.625,3.3,4.1,20058,1,52.27719613
17953,std,1048576,7.625,3.3,4.1,30058,1,34.88508883
17954,rte,1048576,7.625,3.3,4.1,30058,1,34.88508883
17955,std,1048576,7.625,3.3,4.1,40058,1,26.17644416
17956,rte,1048576,7.625,3.3,4.1,40058,1,26.17644416
17957,std,1048576,7.625,3.3,4.1,50058,1,20.94722122
17958,rte,1048576,7.625,3.3,4.1,50058,1,20.94722122
17959,std,1048576,7.625,3.3,4.1,60058,1,17.45938926
17960,rte,1048576,7.625,3.3,4.1,60058,1,17.45938926
17961,std,1048576,7.625,3.3,4.1,70058,1,14.9672557
17962,rte,1048576,7.625,3.3,4.1,70058,1,14.9672557
17963,std,1048576,7.625,3.3,4.1,80058,1,13.09770416
17964,rte,1048576,7.625,3.3,4.1,80058,1,13.09770416
17965,std,1048576,7.625,3.3,4.9,58,1,18078.89655
17966,rte,1048576,7.625,3.3,4.9,58,1,18078.89655
17967,std,1048576,7.625,3.3,4.9,10058,1,104.252933
17968,rte,1048576,7.625,3.3,4.9,10058,1,104.252933
17969,std,1048576,7.625,3.3,4.9,20058,1,52.27719613
17970,rte,1048576,7.625,3.3,4.9,20058,1,52.27719613
17971,std,1048576,7.625,3.3,4.9,30058,1,34.88508883
17972,rte,1048576,7.625,3.3,4.9,30058,1,34.88508883
17973,std,1048576,7.625,3.3,4.9,40058,1,26.17644416
17974,rte,1048576,7.625,3.3,4.9,40058,1,26.17644416
17975,std,1048576,7.625,3.3,4.9,50058,1,20.94722122
17976,rte,1048576,7.625,3.3,4.9,50058,1,20.94722122
17977,std,1048576,7.625,3.3,4.9,60058,1,17.45938926
17978,rte,1048576,7.625,3.3,4.9,60058,1,17.45938926
17979,std,1048576,7.625,3.3,4.9,70058,1,14.9672557
17980,rte,1048576,7.625,3.3,4.9,70058,1,14.9672557
17981,std,1048576,7.625,3.3,4.9,80058,1,13.09770416
17982,rte,1048576,7.625,3.3,4.9,80058,1,13.09770416
17983,std,1048576,7.625,3.3,5.7,58,1,18078.89655
17984,rte,1048576,7.625,3.3,5.7,58,1,18078.89655
17985,std,1048576,7.625,3.3,5.7,10058,1,104.252933
17986,rte,1048576,7.625,3.3,5.7,10058,1,104.252933
17987,std,1048576,7.625,3.3,5.7,20058,1,52.27719613
17988,rte,1048576,7.625,3.3,5.7,20058,1,52.27719613
17989,std,1048576,7.625,3.3,5.7,30058,1,34.88508883
17990,rte,1048576,7.625,3.3,5.7,30058,1,34.88508883
17991,std,1048576,7.625,3.3,5.7,40058,1,26.17644416
17992,rte,1048576,7.625,3.3,5.7,40058,1,26.17644416
17993,std,1048576,7.625,3.3,5.7,50058,1,20.94722122
17994,rte,1048576,7.625,3.3,5.7,50058,1,20.94722122
17995,std,1048576,7.625,3.3,5.7,60058,1,17.45938926
17996,rte,1048576,7.625,3.3,5.7,60058,1,17.45938926
17997,std,1048576,7.625,3.3,5.7,70058,1,14.9672557
17998,rte,1048576,7.625,3.3,5.7,70058,1,14.9672557
17999,std,1048576,7.625,3.3,5.7,80058,1,13.09770416
