"","Packet.Size","Initial.Energy.joules.","Transmission.Power.Watts.","Reception.Power.Watts.","Connection.Data.Rate.bits.sec.","Packets.Sent","Time.to.Compromise.seconds."
"34965",1.09951e+12,10.125,4.9,4.9,40058,1,27447991.11
"34967",1.09951e+12,10.125,4.9,4.9,50058,1,21964753.44
"34969",1.09951e+12,10.125,4.9,4.9,60058,1,18307496.55
"34971",1.09951e+12,10.125,4.9,4.9,70058,1,15694305.12
"34973",1.09951e+12,10.125,4.9,4.9,80058,1,13733938.24
"34975",1.09951e+12,10.125,4.9,5.7,58,1,18957097031
"34977",1.09951e+12,10.125,4.9,5.7,10058,1,109317123.5
"34979",1.09951e+12,10.125,4.9,5.7,20058,1,54816613.21
"34981",1.09951e+12,10.125,4.9,5.7,30058,1,36579666.9
"34983",1.09951e+12,10.125,4.9,5.7,40058,1,27447991.11
"34985",1.09951e+12,10.125,4.9,5.7,50058,1,21964753.44
"34987",1.09951e+12,10.125,4.9,5.7,60058,1,18307496.55
"34989",1.09951e+12,10.125,4.9,5.7,70058,1,15694305.12
"34991",1.09951e+12,10.125,4.9,5.7,80058,1,13733938.24
"34993",1.09951e+12,10.125,5.7,0.1,58,1,18957097031
"34995",1.09951e+12,10.125,5.7,0.1,10058,1,109317123.5
"34997",1.09951e+12,10.125,5.7,0.1,20058,1,54816613.21
"34999",1.09951e+12,10.125,5.7,0.1,30058,1,36579666.9
"35001",1.09951e+12,10.125,5.7,0.1,40058,1,27447991.11
"35003",1.09951e+12,10.125,5.7,0.1,50058,1,21964753.44
"35005",1.09951e+12,10.125,5.7,0.1,60058,1,18307496.55
"35007",1.09951e+12,10.125,5.7,0.1,70058,1,15694305.12
"35009",1.09951e+12,10.125,5.7,0.1,80058,1,13733938.24
"35011",1.09951e+12,10.125,5.7,0.9,58,1,18957097031
"35013",1.09951e+12,10.125,5.7,0.9,10058,1,109317123.5
"35015",1.09951e+12,10.125,5.7,0.9,20058,1,54816613.21
"35017",1.09951e+12,10.125,5.7,0.9,30058,1,36579666.9
"35019",1.09951e+12,10.125,5.7,0.9,40058,1,27447991.11
"35021",1.09951e+12,10.125,5.7,0.9,50058,1,21964753.44
"35023",1.09951e+12,10.125,5.7,0.9,60058,1,18307496.55
"35025",1.09951e+12,10.125,5.7,0.9,70058,1,15694305.12
"35027",1.09951e+12,10.125,5.7,0.9,80058,1,13733938.24
"35029",1.09951e+12,10.125,5.7,1.7,58,1,18957097031
"35031",1.09951e+12,10.125,5.7,1.7,10058,1,109317123.5
"35033",1.09951e+12,10.125,5.7,1.7,20058,1,54816613.21
"35035",1.09951e+12,10.125,5.7,1.7,30058,1,36579666.9
"35037",1.09951e+12,10.125,5.7,1.7,40058,1,27447991.11
"35039",1.09951e+12,10.125,5.7,1.7,50058,1,21964753.44
"35041",1.09951e+12,10.125,5.7,1.7,60058,1,18307496.55
"35043",1.09951e+12,10.125,5.7,1.7,70058,1,15694305.12
"35045",1.09951e+12,10.125,5.7,1.7,80058,1,13733938.24
"35047",1.09951e+12,10.125,5.7,2.5,58,1,18957097031
"35049",1.09951e+12,10.125,5.7,2.5,10058,1,109317123.5
"35051",1.09951e+12,10.125,5.7,2.5,20058,1,54816613.21
"35053",1.09951e+12,10.125,5.7,2.5,30058,1,36579666.9
"35055",1.09951e+12,10.125,5.7,2.5,40058,1,27447991.11
"35057",1.09951e+12,10.125,5.7,2.5,50058,1,21964753.44
"35059",1.09951e+12,10.125,5.7,2.5,60058,1,18307496.55
"35061",1.09951e+12,10.125,5.7,2.5,70058,1,15694305.12
"35063",1.09951e+12,10.125,5.7,2.5,80058,1,13733938.24
"35065",1.09951e+12,10.125,5.7,3.3,58,1,18957097031
"35067",1.09951e+12,10.125,5.7,3.3,10058,1,109317123.5
"35069",1.09951e+12,10.125,5.7,3.3,20058,1,54816613.21
"35071",1.09951e+12,10.125,5.7,3.3,30058,1,36579666.9
"35073",1.09951e+12,10.125,5.7,3.3,40058,1,27447991.11
"35075",1.09951e+12,10.125,5.7,3.3,50058,1,21964753.44
"35077",1.09951e+12,10.125,5.7,3.3,60058,1,18307496.55
"35079",1.09951e+12,10.125,5.7,3.3,70058,1,15694305.12
"35081",1.09951e+12,10.125,5.7,3.3,80058,1,13733938.24
"35083",1.09951e+12,10.125,5.7,4.1,58,1,18957097031
"35085",1.09951e+12,10.125,5.7,4.1,10058,1,109317123.5
"35087",1.09951e+12,10.125,5.7,4.1,20058,1,54816613.21
"35089",1.09951e+12,10.125,5.7,4.1,30058,1,36579666.9
"35091",1.09951e+12,10.125,5.7,4.1,40058,1,27447991.11
"35093",1.09951e+12,10.125,5.7,4.1,50058,1,21964753.44
"35095",1.09951e+12,10.125,5.7,4.1,60058,1,18307496.55
"35097",1.09951e+12,10.125,5.7,4.1,70058,1,15694305.12
"35099",1.09951e+12,10.125,5.7,4.1,80058,1,13733938.24
"35101",1.09951e+12,10.125,5.7,4.9,58,1,18957097031
"35103",1.09951e+12,10.125,5.7,4.9,10058,1,109317123.5
"35105",1.09951e+12,10.125,5.7,4.9,20058,1,54816613.21
"35107",1.09951e+12,10.125,5.7,4.9,30058,1,36579666.9
"35109",1.09951e+12,10.125,5.7,4.9,40058,1,27447991.11
"35111",1.09951e+12,10.125,5.7,4.9,50058,1,21964753.44
"35113",1.09951e+12,10.125,5.7,4.9,60058,1,18307496.55
"35115",1.09951e+12,10.125,5.7,4.9,70058,1,15694305.12
"35117",1.09951e+12,10.125,5.7,4.9,80058,1,13733938.24
"35119",1.09951e+12,10.125,5.7,5.7,58,1,18957097031
"35121",1.09951e+12,10.125,5.7,5.7,10058,1,109317123.5
"35123",1.09951e+12,10.125,5.7,5.7,20058,1,54816613.21
"35125",1.09951e+12,10.125,5.7,5.7,30058,1,36579666.9
"35127",1.09951e+12,10.125,5.7,5.7,40058,1,27447991.11
"35129",1.09951e+12,10.125,5.7,5.7,50058,1,21964753.44
"35131",1.09951e+12,10.125,5.7,5.7,60058,1,18307496.55
"35133",1.09951e+12,10.125,5.7,5.7,70058,1,15694305.12
"35135",1.09951e+12,10.125,5.7,5.7,80058,1,13733938.24
"35137",1.09951e+12,12.625,0.1,0.1,58,1,18957097031
"35139",1.09951e+12,12.625,0.1,0.1,10058,1,109317123.5
"35141",1.09951e+12,12.625,0.1,0.1,20058,1,54816613.21
"35143",1.09951e+12,12.625,0.1,0.1,30058,1,36579666.9
"35145",1.09951e+12,12.625,0.1,0.1,40058,1,27447991.11
"35147",1.09951e+12,12.625,0.1,0.1,50058,1,21964753.44
"35149",1.09951e+12,12.625,0.1,0.1,60058,1,18307496.55
"35151",1.09951e+12,12.625,0.1,0.1,70058,1,15694305.12
"35153",1.09951e+12,12.625,0.1,0.1,80058,1,13733938.24
"35155",1.09951e+12,12.625,0.1,0.9,58,1,18957097031
"35157",1.09951e+12,12.625,0.1,0.9,10058,1,109317123.5
"35159",1.09951e+12,12.625,0.1,0.9,20058,1,54816613.21
"35161",1.09951e+12,12.625,0.1,0.9,30058,1,36579666.9
"35163",1.09951e+12,12.625,0.1,0.9,40058,1,27447991.11
"35165",1.09951e+12,12.625,0.1,0.9,50058,1,21964753.44
"35167",1.09951e+12,12.625,0.1,0.9,60058,1,18307496.55
"35169",1.09951e+12,12.625,0.1,0.9,70058,1,15694305.12
"35171",1.09951e+12,12.625,0.1,0.9,80058,1,13733938.24
"35173",1.09951e+12,12.625,0.1,1.7,58,1,18957097031
"35175",1.09951e+12,12.625,0.1,1.7,10058,1,109317123.5
"35177",1.09951e+12,12.625,0.1,1.7,20058,1,54816613.21
"35179",1.09951e+12,12.625,0.1,1.7,30058,1,36579666.9
"35181",1.09951e+12,12.625,0.1,1.7,40058,1,27447991.11
"35183",1.09951e+12,12.625,0.1,1.7,50058,1,21964753.44
"35185",1.09951e+12,12.625,0.1,1.7,60058,1,18307496.55
"35187",1.09951e+12,12.625,0.1,1.7,70058,1,15694305.12
"35189",1.09951e+12,12.625,0.1,1.7,80058,1,13733938.24
"35191",1.09951e+12,12.625,0.1,2.5,58,1,18957097031
"35193",1.09951e+12,12.625,0.1,2.5,10058,1,109317123.5
"35195",1.09951e+12,12.625,0.1,2.5,20058,1,54816613.21
"35197",1.09951e+12,12.625,0.1,2.5,30058,1,36579666.9
"35199",1.09951e+12,12.625,0.1,2.5,40058,1,27447991.11
"35201",1.09951e+12,12.625,0.1,2.5,50058,1,21964753.44
"35203",1.09951e+12,12.625,0.1,2.5,60058,1,18307496.55
"35205",1.09951e+12,12.625,0.1,2.5,70058,1,15694305.12
"35207",1.09951e+12,12.625,0.1,2.5,80058,1,13733938.24
"35209",1.09951e+12,12.625,0.1,3.3,58,1,18957097031
"35211",1.09951e+12,12.625,0.1,3.3,10058,1,109317123.5
"35213",1.09951e+12,12.625,0.1,3.3,20058,1,54816613.21
"35215",1.09951e+12,12.625,0.1,3.3,30058,1,36579666.9
"35217",1.09951e+12,12.625,0.1,3.3,40058,1,27447991.11
"35219",1.09951e+12,12.625,0.1,3.3,50058,1,21964753.44
"35221",1.09951e+12,12.625,0.1,3.3,60058,1,18307496.55
"35223",1.09951e+12,12.625,0.1,3.3,70058,1,15694305.12
"35225",1.09951e+12,12.625,0.1,3.3,80058,1,13733938.24
"35227",1.09951e+12,12.625,0.1,4.1,58,1,18957097031
"35229",1.09951e+12,12.625,0.1,4.1,10058,1,109317123.5
"35231",1.09951e+12,12.625,0.1,4.1,20058,1,54816613.21
"35233",1.09951e+12,12.625,0.1,4.1,30058,1,36579666.9
"35235",1.09951e+12,12.625,0.1,4.1,40058,1,27447991.11
"35237",1.09951e+12,12.625,0.1,4.1,50058,1,21964753.44
"35239",1.09951e+12,12.625,0.1,4.1,60058,1,18307496.55
"35241",1.09951e+12,12.625,0.1,4.1,70058,1,15694305.12
"35243",1.09951e+12,12.625,0.1,4.1,80058,1,13733938.24
"35245",1.09951e+12,12.625,0.1,4.9,58,1,18957097031
"35247",1.09951e+12,12.625,0.1,4.9,10058,1,109317123.5
"35249",1.09951e+12,12.625,0.1,4.9,20058,1,54816613.21
"35251",1.09951e+12,12.625,0.1,4.9,30058,1,36579666.9
"35253",1.09951e+12,12.625,0.1,4.9,40058,1,27447991.11
"35255",1.09951e+12,12.625,0.1,4.9,50058,1,21964753.44
"35257",1.09951e+12,12.625,0.1,4.9,60058,1,18307496.55
"35259",1.09951e+12,12.625,0.1,4.9,70058,1,15694305.12
"35261",1.09951e+12,12.625,0.1,4.9,80058,1,13733938.24
"35263",1.09951e+12,12.625,0.1,5.7,58,1,18957097031
"35265",1.09951e+12,12.625,0.1,5.7,10058,1,109317123.5
"35267",1.09951e+12,12.625,0.1,5.7,20058,1,54816613.21
"35269",1.09951e+12,12.625,0.1,5.7,30058,1,36579666.9
"35271",1.09951e+12,12.625,0.1,5.7,40058,1,27447991.11
"35273",1.09951e+12,12.625,0.1,5.7,50058,1,21964753.44
"35275",1.09951e+12,12.625,0.1,5.7,60058,1,18307496.55
"35277",1.09951e+12,12.625,0.1,5.7,70058,1,15694305.12
"35279",1.09951e+12,12.625,0.1,5.7,80058,1,13733938.24
"35281",1.09951e+12,12.625,0.9,0.1,58,1,18957097031
"35283",1.09951e+12,12.625,0.9,0.1,10058,1,109317123.5
"35285",1.09951e+12,12.625,0.9,0.1,20058,1,54816613.21
"35287",1.09951e+12,12.625,0.9,0.1,30058,1,36579666.9
"35289",1.09951e+12,12.625,0.9,0.1,40058,1,27447991.11
"35291",1.09951e+12,12.625,0.9,0.1,50058,1,21964753.44
"35293",1.09951e+12,12.625,0.9,0.1,60058,1,18307496.55
"35295",1.09951e+12,12.625,0.9,0.1,70058,1,15694305.12
"35297",1.09951e+12,12.625,0.9,0.1,80058,1,13733938.24
"35299",1.09951e+12,12.625,0.9,0.9,58,1,18957097031
"35301",1.09951e+12,12.625,0.9,0.9,10058,1,109317123.5
"35303",1.09951e+12,12.625,0.9,0.9,20058,1,54816613.21
"35305",1.09951e+12,12.625,0.9,0.9,30058,1,36579666.9
"35307",1.09951e+12,12.625,0.9,0.9,40058,1,27447991.11
"35309",1.09951e+12,12.625,0.9,0.9,50058,1,21964753.44
"35311",1.09951e+12,12.625,0.9,0.9,60058,1,18307496.55
"35313",1.09951e+12,12.625,0.9,0.9,70058,1,15694305.12
"35315",1.09951e+12,12.625,0.9,0.9,80058,1,13733938.24
"35317",1.09951e+12,12.625,0.9,1.7,58,1,18957097031
"35319",1.09951e+12,12.625,0.9,1.7,10058,1,109317123.5
"35321",1.09951e+12,12.625,0.9,1.7,20058,1,54816613.21
"35323",1.09951e+12,12.625,0.9,1.7,30058,1,36579666.9
"35325",1.09951e+12,12.625,0.9,1.7,40058,1,27447991.11
"35327",1.09951e+12,12.625,0.9,1.7,50058,1,21964753.44
"35329",1.09951e+12,12.625,0.9,1.7,60058,1,18307496.55
"35331",1.09951e+12,12.625,0.9,1.7,70058,1,15694305.12
"35333",1.09951e+12,12.625,0.9,1.7,80058,1,13733938.24
"35335",1.09951e+12,12.625,0.9,2.5,58,1,18957097031
"35337",1.09951e+12,12.625,0.9,2.5,10058,1,109317123.5
"35339",1.09951e+12,12.625,0.9,2.5,20058,1,54816613.21
"35341",1.09951e+12,12.625,0.9,2.5,30058,1,36579666.9
"35343",1.09951e+12,12.625,0.9,2.5,40058,1,27447991.11
"35345",1.09951e+12,12.625,0.9,2.5,50058,1,21964753.44
"35347",1.09951e+12,12.625,0.9,2.5,60058,1,18307496.55
"35349",1.09951e+12,12.625,0.9,2.5,70058,1,15694305.12
"35351",1.09951e+12,12.625,0.9,2.5,80058,1,13733938.24
"35353",1.09951e+12,12.625,0.9,3.3,58,1,18957097031
"35355",1.09951e+12,12.625,0.9,3.3,10058,1,109317123.5
"35357",1.09951e+12,12.625,0.9,3.3,20058,1,54816613.21
"35359",1.09951e+12,12.625,0.9,3.3,30058,1,36579666.9
"35361",1.09951e+12,12.625,0.9,3.3,40058,1,27447991.11
"35363",1.09951e+12,12.625,0.9,3.3,50058,1,21964753.44
"35365",1.09951e+12,12.625,0.9,3.3,60058,1,18307496.55
"35367",1.09951e+12,12.625,0.9,3.3,70058,1,15694305.12
"35369",1.09951e+12,12.625,0.9,3.3,80058,1,13733938.24
"35371",1.09951e+12,12.625,0.9,4.1,58,1,18957097031
"35373",1.09951e+12,12.625,0.9,4.1,10058,1,109317123.5
"35375",1.09951e+12,12.625,0.9,4.1,20058,1,54816613.21
"35377",1.09951e+12,12.625,0.9,4.1,30058,1,36579666.9
"35379",1.09951e+12,12.625,0.9,4.1,40058,1,27447991.11
"35381",1.09951e+12,12.625,0.9,4.1,50058,1,21964753.44
"35383",1.09951e+12,12.625,0.9,4.1,60058,1,18307496.55
"35385",1.09951e+12,12.625,0.9,4.1,70058,1,15694305.12
"35387",1.09951e+12,12.625,0.9,4.1,80058,1,13733938.24
"35389",1.09951e+12,12.625,0.9,4.9,58,1,18957097031
"35391",1.09951e+12,12.625,0.9,4.9,10058,1,109317123.5
"35393",1.09951e+12,12.625,0.9,4.9,20058,1,54816613.21
"35395",1.09951e+12,12.625,0.9,4.9,30058,1,36579666.9
"35397",1.09951e+12,12.625,0.9,4.9,40058,1,27447991.11
"35399",1.09951e+12,12.625,0.9,4.9,50058,1,21964753.44
"35401",1.09951e+12,12.625,0.9,4.9,60058,1,18307496.55
"35403",1.09951e+12,12.625,0.9,4.9,70058,1,15694305.12
"35405",1.09951e+12,12.625,0.9,4.9,80058,1,13733938.24
"35407",1.09951e+12,12.625,0.9,5.7,58,1,18957097031
"35409",1.09951e+12,12.625,0.9,5.7,10058,1,109317123.5
"35411",1.09951e+12,12.625,0.9,5.7,20058,1,54816613.21
"35413",1.09951e+12,12.625,0.9,5.7,30058,1,36579666.9
"35415",1.09951e+12,12.625,0.9,5.7,40058,1,27447991.11
"35417",1.09951e+12,12.625,0.9,5.7,50058,1,21964753.44
"35419",1.09951e+12,12.625,0.9,5.7,60058,1,18307496.55
"35421",1.09951e+12,12.625,0.9,5.7,70058,1,15694305.12
"35423",1.09951e+12,12.625,0.9,5.7,80058,1,13733938.24
"35425",1.09951e+12,12.625,1.7,0.1,58,1,18957097031
"35427",1.09951e+12,12.625,1.7,0.1,10058,1,109317123.5
"35429",1.09951e+12,12.625,1.7,0.1,20058,1,54816613.21
"35431",1.09951e+12,12.625,1.7,0.1,30058,1,36579666.9
"35433",1.09951e+12,12.625,1.7,0.1,40058,1,27447991.11
"35435",1.09951e+12,12.625,1.7,0.1,50058,1,21964753.44
"35437",1.09951e+12,12.625,1.7,0.1,60058,1,18307496.55
"35439",1.09951e+12,12.625,1.7,0.1,70058,1,15694305.12
"35441",1.09951e+12,12.625,1.7,0.1,80058,1,13733938.24
"35443",1.09951e+12,12.625,1.7,0.9,58,1,18957097031
"35445",1.09951e+12,12.625,1.7,0.9,10058,1,109317123.5
"35447",1.09951e+12,12.625,1.7,0.9,20058,1,54816613.21
"35449",1.09951e+12,12.625,1.7,0.9,30058,1,36579666.9
"35451",1.09951e+12,12.625,1.7,0.9,40058,1,27447991.11
"35453",1.09951e+12,12.625,1.7,0.9,50058,1,21964753.44
"35455",1.09951e+12,12.625,1.7,0.9,60058,1,18307496.55
"35457",1.09951e+12,12.625,1.7,0.9,70058,1,15694305.12
"35459",1.09951e+12,12.625,1.7,0.9,80058,1,13733938.24
"35461",1.09951e+12,12.625,1.7,1.7,58,1,18957097031
"35463",1.09951e+12,12.625,1.7,1.7,10058,1,109317123.5
"35465",1.09951e+12,12.625,1.7,1.7,20058,1,54816613.21
"35467",1.09951e+12,12.625,1.7,1.7,30058,1,36579666.9
"35469",1.09951e+12,12.625,1.7,1.7,40058,1,27447991.11
"35471",1.09951e+12,12.625,1.7,1.7,50058,1,21964753.44
"35473",1.09951e+12,12.625,1.7,1.7,60058,1,18307496.55
"35475",1.09951e+12,12.625,1.7,1.7,70058,1,15694305.12
"35477",1.09951e+12,12.625,1.7,1.7,80058,1,13733938.24
"35479",1.09951e+12,12.625,1.7,2.5,58,1,18957097031
"35481",1.09951e+12,12.625,1.7,2.5,10058,1,109317123.5
"35483",1.09951e+12,12.625,1.7,2.5,20058,1,54816613.21
"35485",1.09951e+12,12.625,1.7,2.5,30058,1,36579666.9
"35487",1.09951e+12,12.625,1.7,2.5,40058,1,27447991.11
"35489",1.09951e+12,12.625,1.7,2.5,50058,1,21964753.44
"35491",1.09951e+12,12.625,1.7,2.5,60058,1,18307496.55
"35493",1.09951e+12,12.625,1.7,2.5,70058,1,15694305.12
"35495",1.09951e+12,12.625,1.7,2.5,80058,1,13733938.24
"35497",1.09951e+12,12.625,1.7,3.3,58,1,18957097031
"35499",1.09951e+12,12.625,1.7,3.3,10058,1,109317123.5
"35501",1.09951e+12,12.625,1.7,3.3,20058,1,54816613.21
"35503",1.09951e+12,12.625,1.7,3.3,30058,1,36579666.9
"35505",1.09951e+12,12.625,1.7,3.3,40058,1,27447991.11
"35507",1.09951e+12,12.625,1.7,3.3,50058,1,21964753.44
"35509",1.09951e+12,12.625,1.7,3.3,60058,1,18307496.55
"35511",1.09951e+12,12.625,1.7,3.3,70058,1,15694305.12
"35513",1.09951e+12,12.625,1.7,3.3,80058,1,13733938.24
"35515",1.09951e+12,12.625,1.7,4.1,58,1,18957097031
"35517",1.09951e+12,12.625,1.7,4.1,10058,1,109317123.5
"35519",1.09951e+12,12.625,1.7,4.1,20058,1,54816613.21
"35521",1.09951e+12,12.625,1.7,4.1,30058,1,36579666.9
"35523",1.09951e+12,12.625,1.7,4.1,40058,1,27447991.11
"35525",1.09951e+12,12.625,1.7,4.1,50058,1,21964753.44
"35527",1.09951e+12,12.625,1.7,4.1,60058,1,18307496.55
"35529",1.09951e+12,12.625,1.7,4.1,70058,1,15694305.12
"35531",1.09951e+12,12.625,1.7,4.1,80058,1,13733938.24
"35533",1.09951e+12,12.625,1.7,4.9,58,1,18957097031
"35535",1.09951e+12,12.625,1.7,4.9,10058,1,109317123.5
"35537",1.09951e+12,12.625,1.7,4.9,20058,1,54816613.21
"35539",1.09951e+12,12.625,1.7,4.9,30058,1,36579666.9
"35541",1.09951e+12,12.625,1.7,4.9,40058,1,27447991.11
"35543",1.09951e+12,12.625,1.7,4.9,50058,1,21964753.44
"35545",1.09951e+12,12.625,1.7,4.9,60058,1,18307496.55
"35547",1.09951e+12,12.625,1.7,4.9,70058,1,15694305.12
"35549",1.09951e+12,12.625,1.7,4.9,80058,1,13733938.24
"35551",1.09951e+12,12.625,1.7,5.7,58,1,18957097031
"35553",1.09951e+12,12.625,1.7,5.7,10058,1,109317123.5
"35555",1.09951e+12,12.625,1.7,5.7,20058,1,54816613.21
"35557",1.09951e+12,12.625,1.7,5.7,30058,1,36579666.9
"35559",1.09951e+12,12.625,1.7,5.7,40058,1,27447991.11
"35561",1.09951e+12,12.625,1.7,5.7,50058,1,21964753.44
"35563",1.09951e+12,12.625,1.7,5.7,60058,1,18307496.55
"35565",1.09951e+12,12.625,1.7,5.7,70058,1,15694305.12
"35567",1.09951e+12,12.625,1.7,5.7,80058,1,13733938.24
"35569",1.09951e+12,12.625,2.5,0.1,58,1,18957097031
"35571",1.09951e+12,12.625,2.5,0.1,10058,1,109317123.5
"35573",1.09951e+12,12.625,2.5,0.1,20058,1,54816613.21
"35575",1.09951e+12,12.625,2.5,0.1,30058,1,36579666.9
"35577",1.09951e+12,12.625,2.5,0.1,40058,1,27447991.11
"35579",1.09951e+12,12.625,2.5,0.1,50058,1,21964753.44
"35581",1.09951e+12,12.625,2.5,0.1,60058,1,18307496.55
"35583",1.09951e+12,12.625,2.5,0.1,70058,1,15694305.12
"35585",1.09951e+12,12.625,2.5,0.1,80058,1,13733938.24
"35587",1.09951e+12,12.625,2.5,0.9,58,1,18957097031
"35589",1.09951e+12,12.625,2.5,0.9,10058,1,109317123.5
"35591",1.09951e+12,12.625,2.5,0.9,20058,1,54816613.21
"35593",1.09951e+12,12.625,2.5,0.9,30058,1,36579666.9
"35595",1.09951e+12,12.625,2.5,0.9,40058,1,27447991.11
"35597",1.09951e+12,12.625,2.5,0.9,50058,1,21964753.44
"35599",1.09951e+12,12.625,2.5,0.9,60058,1,18307496.55
"35601",1.09951e+12,12.625,2.5,0.9,70058,1,15694305.12
"35603",1.09951e+12,12.625,2.5,0.9,80058,1,13733938.24
"35605",1.09951e+12,12.625,2.5,1.7,58,1,18957097031
"35607",1.09951e+12,12.625,2.5,1.7,10058,1,109317123.5
"35609",1.09951e+12,12.625,2.5,1.7,20058,1,54816613.21
"35611",1.09951e+12,12.625,2.5,1.7,30058,1,36579666.9
"35613",1.09951e+12,12.625,2.5,1.7,40058,1,27447991.11
"35615",1.09951e+12,12.625,2.5,1.7,50058,1,21964753.44
"35617",1.09951e+12,12.625,2.5,1.7,60058,1,18307496.55
"35619",1.09951e+12,12.625,2.5,1.7,70058,1,15694305.12
"35621",1.09951e+12,12.625,2.5,1.7,80058,1,13733938.24
"35623",1.09951e+12,12.625,2.5,2.5,58,1,18957097031
"35625",1.09951e+12,12.625,2.5,2.5,10058,1,109317123.5
"35627",1.09951e+12,12.625,2.5,2.5,20058,1,54816613.21
"35629",1.09951e+12,12.625,2.5,2.5,30058,1,36579666.9
"35631",1.09951e+12,12.625,2.5,2.5,40058,1,27447991.11
"35633",1.09951e+12,12.625,2.5,2.5,50058,1,21964753.44
"35635",1.09951e+12,12.625,2.5,2.5,60058,1,18307496.55
"35637",1.09951e+12,12.625,2.5,2.5,70058,1,15694305.12
"35639",1.09951e+12,12.625,2.5,2.5,80058,1,13733938.24
"35641",1.09951e+12,12.625,2.5,3.3,58,1,18957097031
"35643",1.09951e+12,12.625,2.5,3.3,10058,1,109317123.5
"35645",1.09951e+12,12.625,2.5,3.3,20058,1,54816613.21
"35647",1.09951e+12,12.625,2.5,3.3,30058,1,36579666.9
"35649",1.09951e+12,12.625,2.5,3.3,40058,1,27447991.11
"35651",1.09951e+12,12.625,2.5,3.3,50058,1,21964753.44
"35653",1.09951e+12,12.625,2.5,3.3,60058,1,18307496.55
"35655",1.09951e+12,12.625,2.5,3.3,70058,1,15694305.12
"35657",1.09951e+12,12.625,2.5,3.3,80058,1,13733938.24
"35659",1.09951e+12,12.625,2.5,4.1,58,1,18957097031
"35661",1.09951e+12,12.625,2.5,4.1,10058,1,109317123.5
"35663",1.09951e+12,12.625,2.5,4.1,20058,1,54816613.21
"35665",1.09951e+12,12.625,2.5,4.1,30058,1,36579666.9
"35667",1.09951e+12,12.625,2.5,4.1,40058,1,27447991.11
"35669",1.09951e+12,12.625,2.5,4.1,50058,1,21964753.44
"35671",1.09951e+12,12.625,2.5,4.1,60058,1,18307496.55
"35673",1.09951e+12,12.625,2.5,4.1,70058,1,15694305.12
"35675",1.09951e+12,12.625,2.5,4.1,80058,1,13733938.24
"35677",1.09951e+12,12.625,2.5,4.9,58,1,18957097031
"35679",1.09951e+12,12.625,2.5,4.9,10058,1,109317123.5
"35681",1.09951e+12,12.625,2.5,4.9,20058,1,54816613.21
"35683",1.09951e+12,12.625,2.5,4.9,30058,1,36579666.9
"35685",1.09951e+12,12.625,2.5,4.9,40058,1,27447991.11
"35687",1.09951e+12,12.625,2.5,4.9,50058,1,21964753.44
"35689",1.09951e+12,12.625,2.5,4.9,60058,1,18307496.55
"35691",1.09951e+12,12.625,2.5,4.9,70058,1,15694305.12
"35693",1.09951e+12,12.625,2.5,4.9,80058,1,13733938.24
"35695",1.09951e+12,12.625,2.5,5.7,58,1,18957097031
"35697",1.09951e+12,12.625,2.5,5.7,10058,1,109317123.5
"35699",1.09951e+12,12.625,2.5,5.7,20058,1,54816613.21
"35701",1.09951e+12,12.625,2.5,5.7,30058,1,36579666.9
"35703",1.09951e+12,12.625,2.5,5.7,40058,1,27447991.11
"35705",1.09951e+12,12.625,2.5,5.7,50058,1,21964753.44
"35707",1.09951e+12,12.625,2.5,5.7,60058,1,18307496.55
"35709",1.09951e+12,12.625,2.5,5.7,70058,1,15694305.12
"35711",1.09951e+12,12.625,2.5,5.7,80058,1,13733938.24
"35713",1.09951e+12,12.625,3.3,0.1,58,1,18957097031
"35715",1.09951e+12,12.625,3.3,0.1,10058,1,109317123.5
"35717",1.09951e+12,12.625,3.3,0.1,20058,1,54816613.21
"35719",1.09951e+12,12.625,3.3,0.1,30058,1,36579666.9
"35721",1.09951e+12,12.625,3.3,0.1,40058,1,27447991.11
"35723",1.09951e+12,12.625,3.3,0.1,50058,1,21964753.44
"35725",1.09951e+12,12.625,3.3,0.1,60058,1,18307496.55
"35727",1.09951e+12,12.625,3.3,0.1,70058,1,15694305.12
"35729",1.09951e+12,12.625,3.3,0.1,80058,1,13733938.24
"35731",1.09951e+12,12.625,3.3,0.9,58,1,18957097031
"35733",1.09951e+12,12.625,3.3,0.9,10058,1,109317123.5
"35735",1.09951e+12,12.625,3.3,0.9,20058,1,54816613.21
"35737",1.09951e+12,12.625,3.3,0.9,30058,1,36579666.9
"35739",1.09951e+12,12.625,3.3,0.9,40058,1,27447991.11
"35741",1.09951e+12,12.625,3.3,0.9,50058,1,21964753.44
"35743",1.09951e+12,12.625,3.3,0.9,60058,1,18307496.55
"35745",1.09951e+12,12.625,3.3,0.9,70058,1,15694305.12
"35747",1.09951e+12,12.625,3.3,0.9,80058,1,13733938.24
"35749",1.09951e+12,12.625,3.3,1.7,58,1,18957097031
"35751",1.09951e+12,12.625,3.3,1.7,10058,1,109317123.5
"35753",1.09951e+12,12.625,3.3,1.7,20058,1,54816613.21
"35755",1.09951e+12,12.625,3.3,1.7,30058,1,36579666.9
"35757",1.09951e+12,12.625,3.3,1.7,40058,1,27447991.11
"35759",1.09951e+12,12.625,3.3,1.7,50058,1,21964753.44
"35761",1.09951e+12,12.625,3.3,1.7,60058,1,18307496.55
"35763",1.09951e+12,12.625,3.3,1.7,70058,1,15694305.12
