"","Packet.Size","Initial.Energy.joules.","Transmission.Power.Watts.","Reception.Power.Watts.","Connection.Data.Rate.bits.sec.","Packets.Sent","Time.to.Compromise.seconds."
"3180",1024,10.125,1.7,0.1,50058,229,4.684485996
"3182",1024,10.125,1.7,0.1,60058,275,4.688800826
"3184",1024,10.125,1.7,0.1,70058,321,4.691883868
"3186",1024,10.125,1.7,0.1,80058,366,4.681405981
"3188",1024,10.125,1.7,0.9,58,1,17.65517241
"3190",1024,10.125,1.7,0.9,10058,32,3.257904156
"3192",1024,10.125,1.7,0.9,20058,64,3.267324758
"3194",1024,10.125,1.7,0.9,30058,96,3.270477078
"3196",1024,10.125,1.7,0.9,40058,127,3.246492586
"3198",1024,10.125,1.7,0.9,50058,159,3.252547045
"3200",1024,10.125,1.7,0.9,60058,191,3.256585301
"3202",1024,10.125,1.7,0.9,70058,222,3.244854264
"3204",1024,10.125,1.7,0.9,80058,254,3.248844588
"3206",1024,10.125,1.7,1.7,58,1,17.65517241
"3208",1024,10.125,1.7,1.7,10058,25,2.545237622
"3210",1024,10.125,1.7,1.7,20058,49,2.501545518
"3212",1024,10.125,1.7,1.7,30058,73,2.486925278
"3214",1024,10.125,1.7,1.7,40058,97,2.479604573
"3216",1024,10.125,1.7,1.7,50058,122,2.495665029
"3218",1024,10.125,1.7,1.7,60058,146,2.489326984
"3220",1024,10.125,1.7,1.7,70058,170,2.48479831
"3222",1024,10.125,1.7,1.7,80058,194,2.481400984
"3224",1024,10.125,1.7,2.5,58,1,17.65517241
"3226",1024,10.125,1.7,2.5,10058,20,2.036190097
"3228",1024,10.125,1.7,2.5,20058,40,2.042077974
"3230",1024,10.125,1.7,2.5,30058,59,2.009980704
"3232",1024,10.125,1.7,2.5,40058,79,2.019471766
"3234",1024,10.125,1.7,2.5,50058,99,2.025170802
"3236",1024,10.125,1.7,2.5,60058,118,2.011921809
"3238",1024,10.125,1.7,2.5,70058,138,2.017071569
"3240",1024,10.125,1.7,2.5,80058,157,2.008144096
"3242",1024,10.125,1.7,3.3,58,1,17.65517241
"3244",1024,10.125,1.7,3.3,10058,17,1.730761583
"3246",1024,10.125,1.7,3.3,20058,34,1.735766278
"3248",1024,10.125,1.7,3.3,30058,50,1.703373478
"3250",1024,10.125,1.7,3.3,40058,66,1.687153627
"3252",1024,10.125,1.7,3.3,50058,83,1.69787047
"3254",1024,10.125,1.7,3.3,60058,99,1.687968297
"3256",1024,10.125,1.7,3.3,70058,116,1.695509435
"3258",1024,10.125,1.7,3.3,80058,132,1.688375927
"3260",1024,10.125,1.7,4.1,58,1,17.65517241
"3262",1024,10.125,1.7,4.1,10058,15,1.527142573
"3264",1024,10.125,1.7,4.1,20058,29,1.480506531
"3266",1024,10.125,1.7,4.1,30058,43,1.464901191
"3268",1024,10.125,1.7,4.1,40058,57,1.457087224
"3270",1024,10.125,1.7,4.1,50058,72,1.472851492
"3272",1024,10.125,1.7,4.1,60058,86,1.466315895
"3274",1024,10.125,1.7,4.1,70058,100,1.461646065
"3276",1024,10.125,1.7,4.1,80058,114,1.458142846
"3278",1024,10.125,1.7,4.9,58,1,17.65517241
"3280",1024,10.125,1.7,4.9,10058,13,1.323523563
"3282",1024,10.125,1.7,4.9,20058,26,1.327350683
"3284",1024,10.125,1.7,4.9,30058,38,1.294563843
"3286",1024,10.125,1.7,4.9,40058,50,1.278146687
"3288",1024,10.125,1.7,4.9,50058,63,1.288745056
"3290",1024,10.125,1.7,4.9,60058,75,1.278763862
"3292",1024,10.125,1.7,4.9,70058,88,1.286248537
"3294",1024,10.125,1.7,4.9,80058,100,1.279072672
"3296",1024,10.125,1.7,5.7,58,1,17.65517241
"3298",1024,10.125,1.7,5.7,10058,12,1.221714058
"3300",1024,10.125,1.7,5.7,20058,23,1.174194835
"3302",1024,10.125,1.7,5.7,30058,34,1.158293965
"3304",1024,10.125,1.7,5.7,40058,45,1.150332019
"3306",1024,10.125,1.7,5.7,50058,56,1.145551161
"3308",1024,10.125,1.7,5.7,60058,67,1.142362383
"3310",1024,10.125,1.7,5.7,70058,78,1.14008393
"3312",1024,10.125,1.7,5.7,80058,90,1.151165405
"3314",1024,10.125,2.5,0.1,58,1,17.65517241
"3316",1024,10.125,2.5,0.1,10058,29,2.952475641
"3318",1024,10.125,2.5,0.1,20058,58,2.961013062
"3320",1024,10.125,2.5,0.1,30058,87,2.963869852
"3322",1024,10.125,2.5,0.1,40058,115,2.939737381
"3324",1024,10.125,2.5,0.1,50058,144,2.945702985
"3326",1024,10.125,2.5,0.1,60058,173,2.949681974
"3328",1024,10.125,2.5,0.1,70058,201,2.93790859
"3330",1024,10.125,2.5,0.1,80058,230,2.941867146
"3332",1024,10.125,2.5,0.9,58,1,17.65517241
"3334",1024,10.125,2.5,0.9,10058,23,2.341618612
"3336",1024,10.125,2.5,0.9,20058,44,2.246285771
"3338",1024,10.125,2.5,0.9,30058,66,2.248452991
"3340",1024,10.125,2.5,0.9,40058,88,2.24953817
"3342",1024,10.125,2.5,0.9,50058,110,2.25018978
"3344",1024,10.125,2.5,0.9,60058,132,2.250624396
"3346",1024,10.125,2.5,0.9,70058,154,2.25093494
"3348",1024,10.125,2.5,0.9,80058,176,2.251167903
"3350",1024,10.125,2.5,1.7,58,1,17.65517241
"3352",1024,10.125,2.5,1.7,10058,18,1.832571088
"3354",1024,10.125,2.5,1.7,20058,36,1.837870176
"3356",1024,10.125,2.5,1.7,30058,54,1.839643356
"3358",1024,10.125,2.5,1.7,40058,72,1.84053123
"3360",1024,10.125,2.5,1.7,50058,89,1.820608095
"3362",1024,10.125,2.5,1.7,60058,107,1.824369776
"3364",1024,10.125,2.5,1.7,70058,125,1.827057581
"3366",1024,10.125,2.5,1.7,80058,142,1.816283195
"3368",1024,10.125,2.5,2.5,58,1,17.65517241
"3370",1024,10.125,2.5,2.5,10058,15,1.527142573
"3372",1024,10.125,2.5,2.5,20058,30,1.53155848
"3374",1024,10.125,2.5,2.5,30058,45,1.53303613
"3376",1024,10.125,2.5,2.5,40058,60,1.533776025
"3378",1024,10.125,2.5,2.5,50058,75,1.534220304
"3380",1024,10.125,2.5,2.5,60058,90,1.534516634
"3382",1024,10.125,2.5,2.5,70058,105,1.534728368
"3384",1024,10.125,2.5,2.5,80058,120,1.534887207
"3386",1024,10.125,2.5,3.3,58,1,17.65517241
"3388",1024,10.125,2.5,3.3,10058,13,1.323523563
"3390",1024,10.125,2.5,3.3,20058,26,1.327350683
"3392",1024,10.125,2.5,3.3,30058,39,1.328631313
"3394",1024,10.125,2.5,3.3,40058,52,1.329272555
"3396",1024,10.125,2.5,3.3,50058,65,1.329657597
"3398",1024,10.125,2.5,3.3,60058,78,1.329914416
"3400",1024,10.125,2.5,3.3,70058,90,1.315481458
"3402",1024,10.125,2.5,3.3,80058,103,1.317444852
"3404",1024,10.125,2.5,4.1,58,1,17.65517241
"3406",1024,10.125,2.5,4.1,10058,12,1.221714058
"3408",1024,10.125,2.5,4.1,20058,23,1.174194835
"3410",1024,10.125,2.5,4.1,30058,34,1.158293965
"3412",1024,10.125,2.5,4.1,40058,46,1.175894952
"3414",1024,10.125,2.5,4.1,50058,57,1.166007431
"3416",1024,10.125,2.5,4.1,60058,68,1.159412568
"3418",1024,10.125,2.5,4.1,70058,80,1.169316852
"3420",1024,10.125,2.5,4.1,80058,91,1.163956132
"3422",1024,10.125,2.5,4.9,58,1,17.65517241
"3424",1024,10.125,2.5,4.9,10058,11,1.119904554
"3426",1024,10.125,2.5,4.9,20058,21,1.072090936
"3428",1024,10.125,2.5,4.9,30058,31,1.056091556
"3430",1024,10.125,2.5,4.9,40058,41,1.048080284
"3432",1024,10.125,2.5,4.9,50058,51,1.043269807
"3434",1024,10.125,2.5,4.9,60058,61,1.040061274
"3436",1024,10.125,2.5,4.9,70058,71,1.037768706
"3438",1024,10.125,2.5,4.9,80058,81,1.036048865
"3440",1024,10.125,2.5,5.7,58,1,17.65517241
"3442",1024,10.125,2.5,5.7,10058,10,1.018095049
"3444",1024,10.125,2.5,5.7,20058,19,0.969987038
"3446",1024,10.125,2.5,5.7,30058,28,0.953889148
"3448",1024,10.125,2.5,5.7,40058,37,0.945828549
"3450",1024,10.125,2.5,5.7,50058,46,0.940988453
"3452",1024,10.125,2.5,5.7,60058,55,0.937760165
"3454",1024,10.125,2.5,5.7,70058,64,0.935453481
"3456",1024,10.125,2.5,5.7,80058,73,0.933723051
"3458",1024,10.125,3.3,0.1,58,1,17.65517241
"3460",1024,10.125,3.3,0.1,10058,20,2.036190097
"3462",1024,10.125,3.3,0.1,20058,40,2.042077974
"3464",1024,10.125,3.3,0.1,30058,59,2.009980704
"3466",1024,10.125,3.3,0.1,40058,79,2.019471766
"3468",1024,10.125,3.3,0.1,50058,99,2.025170802
"3470",1024,10.125,3.3,0.1,60058,118,2.011921809
"3472",1024,10.125,3.3,0.1,70058,138,2.017071569
"3474",1024,10.125,3.3,0.1,80058,157,2.008144096
"3476",1024,10.125,3.3,0.9,58,1,17.65517241
"3478",1024,10.125,3.3,0.9,10058,16,1.628952078
"3480",1024,10.125,3.3,0.9,20058,32,1.633662379
"3482",1024,10.125,3.3,0.9,30058,48,1.635238539
"3484",1024,10.125,3.3,0.9,40058,64,1.63602776
"3486",1024,10.125,3.3,0.9,50058,80,1.636501658
"3488",1024,10.125,3.3,0.9,60058,96,1.636817743
"3490",1024,10.125,3.3,0.9,70058,112,1.637043592
"3492",1024,10.125,3.3,0.9,80058,128,1.637213021
"3494",1024,10.125,3.3,1.7,58,1,17.65517241
"3496",1024,10.125,3.3,1.7,10058,14,1.425333068
"3498",1024,10.125,3.3,1.7,20058,27,1.378402632
"3500",1024,10.125,3.3,1.7,30058,41,1.396766252
"3502",1024,10.125,3.3,1.7,40058,54,1.380398422
"3504",1024,10.125,3.3,1.7,50058,67,1.370570139
"3506",1024,10.125,3.3,1.7,60058,81,1.381064971
"3508",1024,10.125,3.3,1.7,70058,94,1.373947301
"3510",1024,10.125,3.3,1.7,80058,107,1.368607759
"3512",1024,10.125,3.3,2.5,58,1,17.65517241
"3514",1024,10.125,3.3,2.5,10058,12,1.221714058
"3516",1024,10.125,3.3,2.5,20058,24,1.225246784
"3518",1024,10.125,3.3,2.5,30058,35,1.192361435
"3520",1024,10.125,3.3,2.5,40058,47,1.201457886
"3522",1024,10.125,3.3,2.5,50058,58,1.186463702
"3524",1024,10.125,3.3,2.5,60058,70,1.193512937
"3526",1024,10.125,3.3,2.5,70058,81,1.183933312
"3528",1024,10.125,3.3,2.5,80058,92,1.176746859
"3530",1024,10.125,3.3,3.3,58,1,17.65517241
"3532",1024,10.125,3.3,3.3,10058,11,1.119904554
"3534",1024,10.125,3.3,3.3,20058,21,1.072090936
"3536",1024,10.125,3.3,3.3,30058,31,1.056091556
"3538",1024,10.125,3.3,3.3,40058,41,1.048080284
"3540",1024,10.125,3.3,3.3,50058,51,1.043269807
"3542",1024,10.125,3.3,3.3,60058,61,1.040061274
"3544",1024,10.125,3.3,3.3,70058,71,1.037768706
"3546",1024,10.125,3.3,3.3,80058,81,1.036048865
"3548",1024,10.125,3.3,4.1,58,1,17.65517241
"3550",1024,10.125,3.3,4.1,10058,10,1.018095049
"3552",1024,10.125,3.3,4.1,20058,19,0.969987038
"3554",1024,10.125,3.3,4.1,30058,28,0.953889148
"3556",1024,10.125,3.3,4.1,40058,37,0.945828549
"3558",1024,10.125,3.3,4.1,50058,46,0.940988453
"3560",1024,10.125,3.3,4.1,60058,55,0.937760165
"3562",1024,10.125,3.3,4.1,70058,64,0.935453481
"3564",1024,10.125,3.3,4.1,80058,73,0.933723051
"3566",1024,10.125,3.3,4.9,58,1,17.65517241
"3568",1024,10.125,3.3,4.9,10058,9,0.916285544
"3570",1024,10.125,3.3,4.9,20058,17,0.867883139
"3572",1024,10.125,3.3,4.9,30058,25,0.851686739
"3574",1024,10.125,3.3,4.9,40058,33,0.843576814
"3576",1024,10.125,3.3,4.9,50058,41,0.8387071
"3578",1024,10.125,3.3,4.9,60058,49,0.835459056
"3580",1024,10.125,3.3,4.9,70058,57,0.833138257
"3582",1024,10.125,3.3,4.9,80058,66,0.844187964
"3584",1024,10.125,3.3,5.7,58,1,17.65517241
"3586",1024,10.125,3.3,5.7,10058,8,0.814476039
"3588",1024,10.125,3.3,5.7,20058,15,0.76577924
"3590",1024,10.125,3.3,5.7,30058,23,0.7835518
"3592",1024,10.125,3.3,5.7,40058,30,0.766888012
"3594",1024,10.125,3.3,5.7,50058,38,0.777338288
"3596",1024,10.125,3.3,5.7,60058,45,0.767258317
"3598",1024,10.125,3.3,5.7,70058,52,0.760055954
"3600",1024,10.125,3.3,5.7,80058,60,0.767443603
"3602",1024,10.125,4.1,0.1,58,1,17.65517241
"3604",1024,10.125,4.1,0.1,10058,15,1.527142573
"3606",1024,10.125,4.1,0.1,20058,29,1.480506531
"3608",1024,10.125,4.1,0.1,30058,43,1.464901191
"3610",1024,10.125,4.1,0.1,40058,57,1.457087224
"3612",1024,10.125,4.1,0.1,50058,71,1.452395222
"3614",1024,10.125,4.1,0.1,60058,85,1.44926571
"3616",1024,10.125,4.1,0.1,70058,99,1.447029604
"3618",1024,10.125,4.1,0.1,80058,113,1.44535212
"3620",1024,10.125,4.1,0.9,58,1,17.65517241
"3622",1024,10.125,4.1,0.9,10058,12,1.221714058
"3624",1024,10.125,4.1,0.9,20058,24,1.225246784
"3626",1024,10.125,4.1,0.9,30058,36,1.226428904
"3628",1024,10.125,4.1,0.9,40058,48,1.22702082
"3630",1024,10.125,4.1,0.9,50058,59,1.206919973
"3632",1024,10.125,4.1,0.9,60058,71,1.210563122
"3634",1024,10.125,4.1,0.9,70058,83,1.213166234
"3636",1024,10.125,4.1,0.9,80058,95,1.215119039
"3638",1024,10.125,4.1,1.7,58,1,17.65517241
"3640",1024,10.125,4.1,1.7,10058,11,1.119904554
"3642",1024,10.125,4.1,1.7,20058,21,1.072090936
"3644",1024,10.125,4.1,1.7,30058,31,1.056091556
"3646",1024,10.125,4.1,1.7,40058,41,1.048080284
"3648",1024,10.125,4.1,1.7,50058,51,1.043269807
"3650",1024,10.125,4.1,1.7,60058,61,1.040061274
"3652",1024,10.125,4.1,1.7,70058,72,1.052385167
"3654",1024,10.125,4.1,1.7,80058,82,1.048839591
"3656",1024,10.125,4.1,2.5,58,1,17.65517241
"3658",1024,10.125,4.1,2.5,10058,9,0.916285544
"3660",1024,10.125,4.1,2.5,20058,18,0.918935088
"3662",1024,10.125,4.1,2.5,30058,27,0.919821678
"3664",1024,10.125,4.1,2.5,40058,36,0.920265615
"3666",1024,10.125,4.1,2.5,50058,45,0.920532183
"3668",1024,10.125,4.1,2.5,60058,54,0.92070998
"3670",1024,10.125,4.1,2.5,70058,63,0.920837021
"3672",1024,10.125,4.1,2.5,80058,72,0.920932324
"3674",1024,10.125,4.1,3.3,58,1,17.65517241
"3676",1024,10.125,4.1,3.3,10058,8,0.814476039
"3678",1024,10.125,4.1,3.3,20058,16,0.81683119
"3680",1024,10.125,4.1,3.3,30058,24,0.817619269
"3682",1024,10.125,4.1,3.3,40058,32,0.81801388
"3684",1024,10.125,4.1,3.3,50058,40,0.818250829
"3686",1024,10.125,4.1,3.3,60058,48,0.818408871
"3688",1024,10.125,4.1,3.3,70058,56,0.818521796
"3690",1024,10.125,4.1,3.3,80058,64,0.81860651
"3692",1024,10.125,4.1,4.1,58,1,17.65517241
"3694",1024,10.125,4.1,4.1,10058,8,0.814476039
"3696",1024,10.125,4.1,4.1,20058,15,0.76577924
"3698",1024,10.125,4.1,4.1,30058,22,0.74948433
"3700",1024,10.125,4.1,4.1,40058,29,0.741325079
"3702",1024,10.125,4.1,4.1,50058,36,0.736425746
"3704",1024,10.125,4.1,4.1,60058,44,0.750208132
"3706",1024,10.125,4.1,4.1,70058,51,0.745439493
"3708",1024,10.125,4.1,4.1,80058,58,0.74186215
"3710",1024,10.125,4.1,4.9,58,1,17.65517241
"3712",1024,10.125,4.1,4.9,10058,7,0.712666534
"3714",1024,10.125,4.1,4.9,20058,14,0.714727291
"3716",1024,10.125,4.1,4.9,30058,20,0.681349391
"3718",1024,10.125,4.1,4.9,40058,27,0.690199211
"3720",1024,10.125,4.1,4.9,50058,33,0.675056934
"3722",1024,10.125,4.1,4.9,60058,40,0.682007393
"3724",1024,10.125,4.1,4.9,70058,46,0.67235719
"3726",1024,10.125,4.1,4.9,80058,53,0.677908516
"3728",1024,10.125,4.1,5.7,58,1,17.65517241
"3730",1024,10.125,4.1,5.7,10058,7,0.712666534
"3732",1024,10.125,4.1,5.7,20058,13,0.663675342
"3734",1024,10.125,4.1,5.7,30058,19,0.647281922
"3736",1024,10.125,4.1,5.7,40058,25,0.639073344
"3738",1024,10.125,4.1,5.7,50058,31,0.634144393
"3740",1024,10.125,4.1,5.7,60058,37,0.630856838
"3742",1024,10.125,4.1,5.7,70058,43,0.628507808
"3744",1024,10.125,4.1,5.7,80058,49,0.626745609
"3746",1024,10.125,4.9,0.1,58,1,17.65517241
"3748",1024,10.125,4.9,0.1,10058,11,1.119904554
"3750",1024,10.125,4.9,0.1,20058,21,1.072090936
"3752",1024,10.125,4.9,0.1,30058,31,1.056091556
"3754",1024,10.125,4.9,0.1,40058,41,1.048080284
"3756",1024,10.125,4.9,0.1,50058,52,1.063726078
"3758",1024,10.125,4.9,0.1,60058,62,1.057111459
"3760",1024,10.125,4.9,0.1,70058,72,1.052385167
"3762",1024,10.125,4.9,0.1,80058,82,1.048839591
"3764",1024,10.125,4.9,0.9,58,1,17.65517241
"3766",1024,10.125,4.9,0.9,10058,9,0.916285544
"3768",1024,10.125,4.9,0.9,20058,18,0.918935088
"3770",1024,10.125,4.9,0.9,30058,27,0.919821678
"3772",1024,10.125,4.9,0.9,40058,36,0.920265615
"3774",1024,10.125,4.9,0.9,50058,45,0.920532183
"3776",1024,10.125,4.9,0.9,60058,53,0.903659796
"3778",1024,10.125,4.9,0.9,70058,62,0.90622056
"3780",1024,10.125,4.9,0.9,80058,71,0.908141597
"3782",1024,10.125,4.9,1.7,58,1,17.65517241
"3784",1024,10.125,4.9,1.7,10058,8,0.814476039
"3786",1024,10.125,4.9,1.7,20058,16,0.81683119
"3788",1024,10.125,4.9,1.7,30058,24,0.817619269
"3790",1024,10.125,4.9,1.7,40058,31,0.792450946
"3792",1024,10.125,4.9,1.7,50058,39,0.797794558
"3794",1024,10.125,4.9,1.7,60058,47,0.801358687
"3796",1024,10.125,4.9,1.7,70058,55,0.803905336
"3798",1024,10.125,4.9,1.7,80058,62,0.793025057
"3800",1024,10.125,4.9,2.5,58,1,17.65517241
"3802",1024,10.125,4.9,2.5,10058,7,0.712666534
"3804",1024,10.125,4.9,2.5,20058,14,0.714727291
"3806",1024,10.125,4.9,2.5,30058,21,0.715416861
"3808",1024,10.125,4.9,2.5,40058,28,0.715762145
"3810",1024,10.125,4.9,2.5,50058,35,0.715969475
"3812",1024,10.125,4.9,2.5,60058,42,0.716107762
"3814",1024,10.125,4.9,2.5,70058,49,0.716206572
"3816",1024,10.125,4.9,2.5,80058,56,0.716280696
"3818",1024,10.125,4.9,3.3,58,1,17.65517241
"3820",1024,10.125,4.9,3.3,10058,7,0.712666534
"3822",1024,10.125,4.9,3.3,20058,13,0.663675342
"3824",1024,10.125,4.9,3.3,30058,19,0.647281922
"3826",1024,10.125,4.9,3.3,40058,25,0.639073344
"3828",1024,10.125,4.9,3.3,50058,32,0.654600663
"3830",1024,10.125,4.9,3.3,60058,38,0.647907023
"3832",1024,10.125,4.9,3.3,70058,44,0.643124268
"3834",1024,10.125,4.9,3.3,80058,50,0.639536336
"3836",1024,10.125,4.9,4.1,58,1,17.65517241
"3838",1024,10.125,4.9,4.1,10058,6,0.610857029
"3840",1024,10.125,4.9,4.1,20058,12,0.612623392
"3842",1024,10.125,4.9,4.1,30058,18,0.613214452
"3844",1024,10.125,4.9,4.1,40058,23,0.587947476
"3846",1024,10.125,4.9,4.1,50058,29,0.593231851
"3848",1024,10.125,4.9,4.1,60058,35,0.596756469
"3850",1024,10.125,4.9,4.1,70058,40,0.584658426
"3852",1024,10.125,4.9,4.1,80058,46,0.588373429
"3854",1024,10.125,4.9,4.9,58,1,17.65517241
"3856",1024,10.125,4.9,4.9,10058,6,0.610857029
"3858",1024,10.125,4.9,4.9,20058,11,0.561571443
"3860",1024,10.125,4.9,4.9,30058,16,0.545079513
"3862",1024,10.125,4.9,4.9,40058,21,0.536821609
"3864",1024,10.125,4.9,4.9,50058,27,0.55231931
"3866",1024,10.125,4.9,4.9,60058,32,0.545605914
"3868",1024,10.125,4.9,4.9,70058,37,0.540809044
"3870",1024,10.125,4.9,4.9,80058,42,0.537210522
"3872",1024,10.125,4.9,5.7,58,1,17.65517241
"3874",1024,10.125,4.9,5.7,10058,5,0.509047524
"3876",1024,10.125,4.9,5.7,20058,10,0.510519493
"3878",1024,10.125,4.9,5.7,30058,15,0.511012043
"3880",1024,10.125,4.9,5.7,40058,20,0.511258675
"3882",1024,10.125,4.9,5.7,50058,25,0.511406768
"3884",1024,10.125,4.9,5.7,60058,29,0.49445536
"3886",1024,10.125,4.9,5.7,70058,34,0.496959662
"3888",1024,10.125,4.9,5.7,80058,39,0.498838342
"3890",1024,10.125,5.7,0.1,58,1,17.65517241
"3892",1024,10.125,5.7,0.1,10058,8,0.814476039
"3894",1024,10.125,5.7,0.1,20058,15,0.76577924
"3896",1024,10.125,5.7,0.1,30058,23,0.7835518
"3898",1024,10.125,5.7,0.1,40058,30,0.766888012
"3900",1024,10.125,5.7,0.1,50058,38,0.777338288
"3902",1024,10.125,5.7,0.1,60058,45,0.767258317
"3904",1024,10.125,5.7,0.1,70058,53,0.774672414
"3906",1024,10.125,5.7,0.1,80058,60,0.767443603
"3908",1024,10.125,5.7,0.9,58,1,17.65517241
"3910",1024,10.125,5.7,0.9,10058,7,0.712666534
"3912",1024,10.125,5.7,0.9,20058,14,0.714727291
"3914",1024,10.125,5.7,0.9,30058,20,0.681349391
"3916",1024,10.125,5.7,0.9,40058,27,0.690199211
"3918",1024,10.125,5.7,0.9,50058,33,0.675056934
"3920",1024,10.125,5.7,0.9,60058,40,0.682007393
"3922",1024,10.125,5.7,0.9,70058,46,0.67235719
"3924",1024,10.125,5.7,0.9,80058,53,0.677908516
"3926",1024,10.125,5.7,1.7,58,1,17.65517241
"3928",1024,10.125,5.7,1.7,10058,6,0.610857029
"3930",1024,10.125,5.7,1.7,20058,12,0.612623392
"3932",1024,10.125,5.7,1.7,30058,18,0.613214452
"3934",1024,10.125,5.7,1.7,40058,24,0.61351041
"3936",1024,10.125,5.7,1.7,50058,30,0.613688122
"3938",1024,10.125,5.7,1.7,60058,36,0.613806654
"3940",1024,10.125,5.7,1.7,70058,41,0.599274887
"3942",1024,10.125,5.7,1.7,80058,47,0.601164156
"3944",1024,10.125,5.7,2.5,58,1,17.65517241
"3946",1024,10.125,5.7,2.5,10058,6,0.610857029
"3948",1024,10.125,5.7,2.5,20058,11,0.561571443
"3950",1024,10.125,5.7,2.5,30058,16,0.545079513
"3952",1024,10.125,5.7,2.5,40058,22,0.562384542
"3954",1024,10.125,5.7,2.5,50058,27,0.55231931
"3956",1024,10.125,5.7,2.5,60058,32,0.545605914
"3958",1024,10.125,5.7,2.5,70058,37,0.540809044
"3960",1024,10.125,5.7,2.5,80058,43,0.550001249
"3962",1024,10.125,5.7,3.3,58,1,17.65517241
"3964",1024,10.125,5.7,3.3,10058,5,0.509047524
"3966",1024,10.125,5.7,3.3,20058,10,0.510519493
"3968",1024,10.125,5.7,3.3,30058,15,0.511012043
"3970",1024,10.125,5.7,3.3,40058,20,0.511258675
"3972",1024,10.125,5.7,3.3,50058,25,0.511406768
"3974",1024,10.125,5.7,3.3,60058,29,0.49445536
"3976",1024,10.125,5.7,3.3,70058,34,0.496959662
"3978",1024,10.125,5.7,3.3,80058,39,0.498838342
"3980",1024,10.125,5.7,4.1,58,1,17.65517241
"3982",1024,10.125,5.7,4.1,10058,5,0.509047524
"3984",1024,10.125,5.7,4.1,20058,9,0.459467544
"3986",1024,10.125,5.7,4.1,30058,14,0.476944574
"3988",1024,10.125,5.7,4.1,40058,18,0.460132807
"3990",1024,10.125,5.7,4.1,50058,23,0.470494227
"3992",1024,10.125,5.7,4.1,60058,27,0.46035499
"3994",1024,10.125,5.7,4.1,70058,31,0.45311028
"3996",1024,10.125,5.7,4.1,80058,36,0.460466162
"3998",1024,10.125,5.7,4.9,58,1,17.65517241
"4000",1024,10.125,5.7,4.9,10058,5,0.509047524
"4002",1024,10.125,5.7,4.9,20058,9,0.459467544
"4004",1024,10.125,5.7,4.9,30058,13,0.442877104
"4006",1024,10.125,5.7,4.9,40058,17,0.434569874
"4008",1024,10.125,5.7,4.9,50058,21,0.429581685
"4010",1024,10.125,5.7,4.9,60058,25,0.426254621
"4012",1024,10.125,5.7,4.9,70058,29,0.423877359
"4014",1024,10.125,5.7,4.9,80058,33,0.422093982
"4016",1024,10.125,5.7,5.7,58,1,17.65517241
"4018",1024,10.125,5.7,5.7,10058,4,0.407238019
"4020",1024,10.125,5.7,5.7,20058,8,0.408415595
"4022",1024,10.125,5.7,5.7,30058,12,0.408809635
"4024",1024,10.125,5.7,5.7,40058,16,0.40900694
"4026",1024,10.125,5.7,5.7,50058,19,0.388669144
"4028",1024,10.125,5.7,5.7,60058,23,0.392154251
"4030",1024,10.125,5.7,5.7,70058,27,0.394644437
"4032",1024,10.125,5.7,5.7,80058,31,0.396512528
"4034",1024,12.625,0.1,0.1,58,4,70.62068966
"4036",1024,12.625,0.1,0.1,10058,616,62.714655
"4038",1024,12.625,0.1,0.1,20058,1227,62.64074185
"4040",1024,12.625,0.1,0.1,30058,1839,62.65007652
"4042",1024,12.625,0.1,0.1,40058,2450,62.62918768
"4044",1024,12.625,0.1,0.1,50058,3062,62.63710096
"4046",1024,12.625,0.1,0.1,60058,3673,62.62532885
"4048",1024,12.625,0.1,0.1,70058,4285,62.63153387
"4050",1024,12.625,0.1,0.1,80058,4897,62.63618876
"4052",1024,12.625,0.1,0.9,58,1,17.65517241
"4054",1024,12.625,0.1,0.9,10058,124,12.6243786
"4056",1024,12.625,0.1,0.9,20058,246,12.55877954
"4058",1024,12.625,0.1,0.9,30058,368,12.5368288
"4060",1024,12.625,0.1,0.9,40058,490,12.52583754
"4062",1024,12.625,0.1,0.9,50058,613,12.53969396
"4064",1024,12.625,0.1,0.9,60058,735,12.53188584
"4066",1024,12.625,0.1,0.9,70058,857,12.52630677
"4068",1024,12.625,0.1,0.9,80058,980,12.53491219
"4070",1024,12.625,0.1,1.7,58,1,17.65517241
"4072",1024,12.625,0.1,1.7,10058,69,7.024855836
"4074",1024,12.625,0.1,1.7,20058,137,6.994117061
"4076",1024,12.625,0.1,1.7,30058,205,6.98383126
"4078",1024,12.625,0.1,1.7,40058,273,6.978680913
"4080",1024,12.625,0.1,1.7,50058,341,6.975588318
"4082",1024,12.625,0.1,1.7,60058,409,6.973525592
"4084",1024,12.625,0.1,1.7,70058,477,6.972051729
"4086",1024,12.625,0.1,1.7,80058,545,6.970946064
"4088",1024,12.625,0.1,2.5,58,1,17.65517241
"4090",1024,12.625,0.1,2.5,10058,48,4.886856234
"4092",1024,12.625,0.1,2.5,20058,95,4.849935188
"4094",1024,12.625,0.1,2.5,30058,142,4.837580677
"4096",1024,12.625,0.1,2.5,40058,189,4.831394478
"4098",1024,12.625,0.1,2.5,50058,236,4.827679891
"4100",1024,12.625,0.1,2.5,60058,283,4.825202304
"4102",1024,12.625,0.1,2.5,70058,330,4.823432013
"4104",1024,12.625,0.1,2.5,80058,377,4.822103975
"4106",1024,12.625,0.1,3.3,58,1,17.65517241
"4108",1024,12.625,0.1,3.3,10058,37,3.76695168
